Date,Location,Price,CC.Loyalty,CC.Loyalty.Type,CreditCardTimestamp
1/7/2014,Ouzeri Elian,20.53,2681,CC,1/7/2014 20:49
1/7/2014,Hippokampos,32.99,8156,CC,1/7/2014 20:51
1/7/2014,Katerina Cafe ,33.29,9405,CC,1/7/2014 21:01
1/7/2014,Hippokampos,21.2,2540,CC,1/7/2014 21:03
1/7/2014,Hippokampos,37.88,2463,CC,1/7/2014 21:17
1/7/2014,Katerina Cafe ,18.35,1310,CC,1/7/2014 21:19
1/7/2014,Hippokampos,35.85,7688,CC,1/7/2014 21:21
1/7/2014,Hippokampos,22.18,8332,CC,1/7/2014 21:51
1/8/2014,Brew've Been Served,15.66,7354,CC,1/8/2014 7:31
1/8/2014,Hallowed Grounds,12.19,7108,CC,1/8/2014 7:39
1/8/2014,Hallowed Grounds,8.15,1874,CC,1/8/2014 7:39
1/8/2014,Hallowed Grounds,8.28,1310,CC,1/8/2014 7:39
1/8/2014,Hallowed Grounds,5.85,8129,CC,1/8/2014 7:40
1/8/2014,Brew've Been Served,3.09,4948,CC,1/8/2014 7:42
1/8/2014,Hallowed Grounds,3.4,9617,CC,1/8/2014 7:43
1/8/2014,Hallowed Grounds,3.11,3492,CC,1/8/2014 7:47
1/8/2014,Brew've Been Served,32.92,3853,CC,1/8/2014 7:48
1/8/2014,Brew've Been Served,8.27,6816,CC,1/8/2014 7:48
1/8/2014,Brew've Been Served,19.17,9683,CC,1/8/2014 7:48
1/8/2014,Brew've Been Served,33.68,9405,CC,1/8/2014 7:50
1/8/2014,Hallowed Grounds,3.9,2681,CC,1/8/2014 7:50
1/8/2014,Coffee Cameleon,6.59,7253,CC,1/8/2014 7:51
1/8/2014,Coffee Cameleon,12.26,5921,CC,1/8/2014 7:52
1/8/2014,Hallowed Grounds,79.92,7889,CC,1/8/2014 7:55
1/8/2014,Brew've Been Served,91.87,3484,CC,1/8/2014 7:55
1/8/2014,Hallowed Grounds,12.86,9551,CC,1/8/2014 7:56
1/8/2014,Brew've Been Served,74.88,5368,CC,1/8/2014 7:57
1/8/2014,Hallowed Grounds,11.63,6691,CC,1/8/2014 7:57
1/8/2014,Brew've Been Served,8.4,5407,CC,1/8/2014 7:58
1/8/2014,Coffee Cameleon,15.71,2142,CC,1/8/2014 7:59
1/8/2014,Brew've Been Served,32.3,4795,CC,1/8/2014 8:00
1/8/2014,Brew've Been Served,3.92,8202,CC,1/8/2014 8:01
1/8/2014,Brew've Been Served,17.13,7819,CC,1/8/2014 8:01
1/8/2014,Brew've Been Served,3.42,7384,CC,1/8/2014 8:01
1/8/2014,Brew've Been Served,10.15,6901,CC,1/8/2014 8:03
1/8/2014,Brew've Been Served,11.48,8411,CC,1/8/2014 8:09
1/8/2014,Brew've Been Served,7.26,1286,CC,1/8/2014 8:16
1/8/2014,Brew've Been Served,6.3,4434,CC,1/8/2014 8:18
1/8/2014,Coffee Cameleon,16.17,2418,CC,1/8/2014 8:22
1/8/2014,Carlyle Chemical Inc.,3048.31,7792,CC,1/8/2014 9:43
1/8/2014,Nationwide Refinery,4513.16,9152,CC,1/8/2014 9:54
1/8/2014,Nationwide Refinery,3674.32,9735,CC,1/8/2014 10:14
1/8/2014,Stewart and Sons Fabrication,1738.26,9152,CC,1/8/2014 11:28
1/8/2014,Stewart and Sons Fabrication,1673.77,9735,CC,1/8/2014 11:58
1/8/2014,Coffee Shack,13.13,7117,CC,1/8/2014 12:00
1/8/2014,Bean There Done That,17.45,1415,CC,1/8/2014 12:00
1/8/2014,Bean There Done That,12.07,9635,CC,1/8/2014 12:00
1/8/2014,Brewed Awakenings,11.73,7688,CC,1/8/2014 12:00
1/8/2014,Jack's Magical Beans,3.96,6899,CC,1/8/2014 12:00
1/8/2014,Brewed Awakenings,12.32,2540,CC,1/8/2014 12:00
1/8/2014,Bean There Done That,8.06,1877,CC,1/8/2014 12:00
1/8/2014,Brewed Awakenings,15.03,8332,CC,1/8/2014 12:00
1/8/2014,Bean There Done That,94.96,1321,CC,1/8/2014 12:00
1/8/2014,Jack's Magical Beans,18.78,9241,CC,1/8/2014 12:00
1/8/2014,Jack's Magical Beans,12.37,8156,CC,1/8/2014 12:00
1/8/2014,Jack's Magical Beans,31.25,2463,CC,1/8/2014 12:00
1/8/2014,Frank's Fuel,65.34,3853,CC,1/8/2014 12:29
1/8/2014,Abila Airport,2723.18,8642,CC,1/8/2014 12:45
1/8/2014,Chostus Hotel,107.51,2540,CC,1/8/2014 12:56
1/8/2014,Carlyle Chemical Inc.,4983.52,4530,CC,1/8/2014 13:03
1/8/2014,Abila Zacharo,22.13,5407,CC,1/8/2014 13:10
1/8/2014,Hippokampos,26.55,8332,CC,1/8/2014 13:12
1/8/2014,Hippokampos,9.03,4795,CC,1/8/2014 13:15
1/8/2014,Katerina Cafe ,29.26,7792,CC,1/8/2014 13:19
1/8/2014,Chostus Hotel,111.89,9683,CC,1/8/2014 13:19
1/8/2014,Ouzeri Elian,109.73,8156,CC,1/8/2014 13:21
1/8/2014,Abila Zacharo,36.85,2463,CC,1/8/2014 13:23
1/8/2014,Hippokampos,16.59,7253,CC,1/8/2014 13:26
1/8/2014,Gelatogalore,32.79,8411,CC,1/8/2014 13:27
1/8/2014,Katerina Cafe ,8.53,6899,CC,1/8/2014 13:28
1/8/2014,Gelatogalore,20.72,9405,CC,1/8/2014 13:28
1/8/2014,Kalami Kafenion,24.08,5921,CC,1/8/2014 13:29
1/8/2014,Hippokampos,37.89,1321,CC,1/8/2014 13:31
1/8/2014,Guy's Gyros,30.12,7384,CC,1/8/2014 13:32
1/8/2014,Abila Zacharo,14.41,1415,CC,1/8/2014 13:34
1/8/2014,Katerina Cafe ,88.98,1310,CC,1/8/2014 13:34
1/8/2014,Gelatogalore,50.36,1286,CC,1/8/2014 13:38
1/8/2014,Gelatogalore,119.75,3484,CC,1/8/2014 13:39
1/8/2014,Guy's Gyros,77.9,3853,CC,1/8/2014 13:40
1/8/2014,Katerina Cafe ,26.45,2142,CC,1/8/2014 13:41
1/8/2014,Gelatogalore,35.29,7889,CC,1/8/2014 13:42
1/8/2014,Kalami Kafenion,22.49,8202,CC,1/8/2014 13:42
1/8/2014,Katerina Cafe ,57.04,6895,CC,1/8/2014 13:42
1/8/2014,Hippokampos,39.8,9551,CC,1/8/2014 13:43
1/8/2014,Kalami Kafenion,31.96,7354,CC,1/8/2014 13:44
1/8/2014,Kalami Kafenion,23.82,3492,CC,1/8/2014 13:45
1/8/2014,Abila Zacharo,28.25,2681,CC,1/8/2014 13:46
1/8/2014,Katerina Cafe ,27.05,1877,CC,1/8/2014 13:47
1/8/2014,Gelatogalore,22.27,2418,CC,1/8/2014 13:47
1/8/2014,Ouzeri Elian,104.92,5368,CC,1/8/2014 13:47
1/8/2014,Hippokampos,28.79,9635,CC,1/8/2014 13:48
1/8/2014,Gelatogalore,116.72,7819,CC,1/8/2014 13:48
1/8/2014,Guy's Gyros,15.86,1874,CC,1/8/2014 13:51
1/8/2014,Abila Zacharo,30.85,6901,CC,1/8/2014 13:51
1/8/2014,Kalami Kafenion,14.77,6816,CC,1/8/2014 13:52
1/8/2014,Abila Zacharo,16.2,9617,CC,1/8/2014 13:53
1/8/2014,Guy's Gyros,10.34,4434,CC,1/8/2014 13:57
1/8/2014,Katerina Cafe ,22.94,7108,CC,1/8/2014 14:06
1/8/2014,Kronos Pipe and Irrigation,3615.61,4530,CC,1/8/2014 14:09
1/8/2014,Kalami Kafenion,34.98,7117,CC,1/8/2014 14:15
1/8/2014,Gelatogalore,39.94,4948,CC,1/8/2014 14:17
1/8/2014,Kalami Kafenion,31.43,8129,CC,1/8/2014 14:19
1/8/2014,Carlyle Chemical Inc.,4901.88,7792,CC,1/8/2014 14:26
1/8/2014,Maximum Iron and Steel,3136.01,4530,CC,1/8/2014 15:18
1/8/2014,Abila Airport,2769.12,8642,CC,1/8/2014 15:29
1/8/2014,Hippokampos,10.52,1415,CC,1/8/2014 19:21
1/8/2014,Hippokampos,16.54,2540,CC,1/8/2014 19:28
1/8/2014,Katerina Cafe ,34.25,5407,CC,1/8/2014 19:32
1/8/2014,Guy's Gyros,15.69,7354,CC,1/8/2014 19:36
1/8/2014,Guy's Gyros,30.48,4434,CC,1/8/2014 19:48
1/8/2014,Katerina Cafe ,13.83,8411,CC,1/8/2014 20:00
1/8/2014,Hippokampos,32.66,6895,CC,1/8/2014 20:02
1/8/2014,Guy's Gyros,28.81,7384,CC,1/8/2014 20:07
1/8/2014,Frydos Autosupply n' More,214.07,2418,CC,1/8/2014 20:07
1/8/2014,Guy's Gyros,33.02,5368,CC,1/8/2014 20:08
1/8/2014,Katerina Cafe ,31.59,1310,CC,1/8/2014 20:08
1/8/2014,Ouzeri Elian,62.2,1286,CC,1/8/2014 20:12
1/8/2014,Guy's Gyros,99.08,3484,CC,1/8/2014 20:15
1/8/2014,Frydos Autosupply n' More,182.56,3853,CC,1/8/2014 20:17
1/8/2014,Guy's Gyros,18.24,9683,CC,1/8/2014 20:17
1/8/2014,Katerina Cafe ,33.31,2142,CC,1/8/2014 20:27
1/8/2014,Hippokampos,96.75,7117,CC,1/8/2014 20:28
1/8/2014,Frydos Autosupply n' More,268.89,6691,CC,1/8/2014 20:28
1/8/2014,Katerina Cafe ,36.6,7889,CC,1/8/2014 20:31
1/8/2014,Katerina Cafe ,16.93,8202,CC,1/8/2014 20:35
1/8/2014,Katerina Cafe ,92.83,5921,CC,1/8/2014 20:42
1/8/2014,Albert's Fine Clothing,136.01,9635,CC,1/8/2014 20:45
1/8/2014,Hippokampos,15.64,8332,CC,1/8/2014 20:49
1/8/2014,Hippokampos,26.31,7688,CC,1/8/2014 20:53
1/8/2014,Guy's Gyros,10.28,6901,CC,1/8/2014 20:57
1/8/2014,Guy's Gyros,22.91,7819,CC,1/8/2014 20:58
1/8/2014,General Grocer,265.84,7108,CC,1/8/2014 21:00
1/8/2014,Katerina Cafe ,28.86,4948,CC,1/8/2014 21:02
1/8/2014,Katerina Cafe ,27.87,1874,CC,1/8/2014 21:09
1/8/2014,Ouzeri Elian,30.81,9551,CC,1/8/2014 21:16
1/8/2014,Ouzeri Elian,29.85,6899,CC,1/8/2014 21:17
1/8/2014,Hippokampos,78.99,2463,CC,1/8/2014 21:32
1/9/2014,Coffee Cameleon,12.47,7253,CC,1/9/2014 7:35
1/9/2014,Brew've Been Served,70.71,9683,CC,1/9/2014 7:36
1/9/2014,Hallowed Grounds,17.56,1310,CC,1/9/2014 7:37
1/9/2014,Coffee Cameleon,19.99,5921,CC,1/9/2014 7:37
1/9/2014,Hallowed Grounds,56.77,7108,CC,1/9/2014 7:42
1/9/2014,Brew've Been Served,5.43,5368,CC,1/9/2014 7:43
1/9/2014,Hallowed Grounds,75.24,8129,CC,1/9/2014 7:46
1/9/2014,Brew've Been Served,4.4,4948,CC,1/9/2014 7:46
1/9/2014,Brew've Been Served,5.3,7384,CC,1/9/2014 7:48
1/9/2014,Brew've Been Served,34.85,7354,CC,1/9/2014 7:48
1/9/2014,Brew've Been Served,5.13,4795,CC,1/9/2014 7:48
1/9/2014,Hallowed Grounds,34.45,9551,CC,1/9/2014 7:50
1/9/2014,Hallowed Grounds,19.22,7889,CC,1/9/2014 7:51
1/9/2014,Brew've Been Served,98.25,8202,CC,1/9/2014 7:56
1/9/2014,Hallowed Grounds,18.48,9617,CC,1/9/2014 7:57
1/9/2014,Brew've Been Served,5.26,8411,CC,1/9/2014 7:57
1/9/2014,Hallowed Grounds,50.25,9405,CC,1/9/2014 7:57
1/9/2014,Brew've Been Served,19.47,6901,CC,1/9/2014 7:58
1/9/2014,Brew've Been Served,6.61,7819,CC,1/9/2014 8:00
1/9/2014,Brew've Been Served,6.21,4434,CC,1/9/2014 8:00
1/9/2014,Brew've Been Served,92.12,3484,CC,1/9/2014 8:01
1/9/2014,Coffee Cameleon,16.13,2142,CC,1/9/2014 8:03
1/9/2014,Hallowed Grounds,65.68,3492,CC,1/9/2014 8:07
1/9/2014,Brew've Been Served,17.64,1286,CC,1/9/2014 8:14
1/9/2014,Brew've Been Served,5.57,5407,CC,1/9/2014 8:15
1/9/2014,Hallowed Grounds,15.33,2681,CC,1/9/2014 8:15
1/9/2014,Abila Airport,2358.22,3506,CC,1/9/2014 9:26
1/9/2014,Carlyle Chemical Inc.,529.47,7792,CC,1/9/2014 9:54
1/9/2014,Nationwide Refinery,674.28,9735,CC,1/9/2014 10:16
1/9/2014,Stewart and Sons Fabrication,1015.65,3506,CC,1/9/2014 10:38
1/9/2014,Carlyle Chemical Inc.,732.82,4530,CC,1/9/2014 11:21
1/9/2014,Nationwide Refinery,289.3,7792,CC,1/9/2014 11:34
1/9/2014,Stewart and Sons Fabrication,3544,9735,CC,1/9/2014 11:37
1/9/2014,Coffee Shack,5.01,7117,CC,1/9/2014 12:00
1/9/2014,Bean There Done That,13,1415,CC,1/9/2014 12:00
1/9/2014,Brewed Awakenings,11.76,7688,CC,1/9/2014 12:00
1/9/2014,Jack's Magical Beans,10.11,6899,CC,1/9/2014 12:00
1/9/2014,Jack's Magical Beans,6,3853,CC,1/9/2014 12:00
1/9/2014,Brewed Awakenings,13.16,2540,CC,1/9/2014 12:00
1/9/2014,Bean There Done That,4.06,1877,CC,1/9/2014 12:00
1/9/2014,Brewed Awakenings,17.66,8332,CC,1/9/2014 12:00
1/9/2014,Bean There Done That,15.53,1321,CC,1/9/2014 12:00
1/9/2014,Jack's Magical Beans,12.13,9241,CC,1/9/2014 12:00
1/9/2014,Jack's Magical Beans,15.55,8156,CC,1/9/2014 12:00
1/9/2014,Jack's Magical Beans,37.43,2463,CC,1/9/2014 12:00
1/9/2014,Abila Airport,202.93,8642,CC,1/9/2014 12:13
1/9/2014,Nationwide Refinery,1440.39,3506,CC,1/9/2014 12:49
1/9/2014,Ouzeri Elian,31.03,8332,CC,1/9/2014 12:59
1/9/2014,Katerina Cafe ,17.02,7253,CC,1/9/2014 13:03
1/9/2014,Gelatogalore,19.2,5407,CC,1/9/2014 13:12
1/9/2014,Abila Airport,4792.5,2276,CC,1/9/2014 13:18
1/9/2014,Ouzeri Elian,26.09,7688,CC,1/9/2014 13:21
1/9/2014,Gelatogalore,23.45,4795,CC,1/9/2014 13:21
1/9/2014,Guy's Gyros,105.4,7354,CC,1/9/2014 13:21
1/9/2014,Gelatogalore,8.6,6899,CC,1/9/2014 13:23
1/9/2014,Gelatogalore,56.74,2540,CC,1/9/2014 13:23
1/9/2014,Ouzeri Elian,22.4,6816,CC,1/9/2014 13:23
1/9/2014,Katerina Cafe ,16.98,7792,CC,1/9/2014 13:23
1/9/2014,Abila Zacharo,8.16,3484,CC,1/9/2014 13:24
1/9/2014,Kalami Kafenion,110.76,6895,CC,1/9/2014 13:27
1/9/2014,Katerina Cafe ,25.85,8156,CC,1/9/2014 13:27
1/9/2014,Guy's Gyros,13.59,7889,CC,1/9/2014 13:28
1/9/2014,Hippokampos,27.47,2418,CC,1/9/2014 13:29
1/9/2014,Abila Zacharo,8.6,2463,CC,1/9/2014 13:32
1/9/2014,Katerina Cafe ,10.42,3853,CC,1/9/2014 13:35
1/9/2014,Gelatogalore,23.23,8411,CC,1/9/2014 13:35
1/9/2014,Hippokampos,27.93,9683,CC,1/9/2014 13:36
1/9/2014,Hippokampos,9.12,1321,CC,1/9/2014 13:37
1/9/2014,Kalami Kafenion,18.14,7384,CC,1/9/2014 13:38
1/9/2014,Abila Zacharo,20.73,1874,CC,1/9/2014 13:40
1/9/2014,Gelatogalore,11.94,9405,CC,1/9/2014 13:40
1/9/2014,Abila Zacharo,89.41,9551,CC,1/9/2014 13:41
1/9/2014,Hippokampos,8.43,9635,CC,1/9/2014 13:41
1/9/2014,Hippokampos,39.22,5368,CC,1/9/2014 13:41
1/9/2014,Guy's Gyros,74.91,1415,CC,1/9/2014 13:43
1/9/2014,Guy's Gyros,15,9617,CC,1/9/2014 13:44
1/9/2014,Gelatogalore,24.68,2681,CC,1/9/2014 13:45
1/9/2014,Abila Zacharo,48.39,1286,CC,1/9/2014 13:47
1/9/2014,Hippokampos,13.84,1310,CC,1/9/2014 13:51
1/9/2014,Hippokampos,16.65,2142,CC,1/9/2014 13:53
1/9/2014,Kalami Kafenion,19.84,4948,CC,1/9/2014 13:56
1/9/2014,Hippokampos,65.7,4434,CC,1/9/2014 13:56
1/9/2014,Guy's Gyros,8.87,6901,CC,1/9/2014 13:56
1/9/2014,Kalami Kafenion,35.99,6691,CC,1/9/2014 14:03
1/9/2014,Kalami Kafenion,10.94,8129,CC,1/9/2014 14:04
1/9/2014,Ouzeri Elian,32.89,7108,CC,1/9/2014 14:04
1/9/2014,Katerina Cafe ,8.01,1877,CC,1/9/2014 14:06
1/9/2014,Guy's Gyros,27.69,8202,CC,1/9/2014 14:09
1/9/2014,Abila Scrapyard,1158.36,2276,CC,1/9/2014 14:12
1/9/2014,Guy's Gyros,17.44,5921,CC,1/9/2014 14:13
1/9/2014,Abila Zacharo,14.37,7819,CC,1/9/2014 14:15
1/9/2014,Gelatogalore,36.75,7117,CC,1/9/2014 14:18
1/9/2014,Carlyle Chemical Inc.,382.43,7792,CC,1/9/2014 14:26
1/9/2014,Kronos Pipe and Irrigation,423.14,4530,CC,1/9/2014 14:28
1/9/2014,Stewart and Sons Fabrication,918.6,2276,CC,1/9/2014 15:00
1/9/2014,Maximum Iron and Steel,1527.14,4530,CC,1/9/2014 15:16
1/9/2014,Abila Airport,4538.52,8642,CC,1/9/2014 15:50
1/9/2014,Carlyle Chemical Inc.,2176.2,7792,CC,1/9/2014 16:22
1/9/2014,Nationwide Refinery,1322.5,2276,CC,1/9/2014 16:27
1/9/2014,Katerina Cafe ,35.92,8129,CC,1/9/2014 19:25
1/9/2014,Katerina Cafe ,26.6,5921,CC,1/9/2014 19:30
1/9/2014,Frydos Autosupply n' More,138.02,3484,CC,1/9/2014 19:32
1/9/2014,Guy's Gyros,31.81,7354,CC,1/9/2014 19:41
1/9/2014,Ouzeri Elian,27.08,6899,CC,1/9/2014 19:42
1/9/2014,Ouzeri Elian,31.07,9241,CC,1/9/2014 19:43
1/9/2014,Guy's Gyros,29.96,6816,CC,1/9/2014 19:52
1/9/2014,Hippokampos,15.02,2540,CC,1/9/2014 20:05
1/9/2014,Katerina Cafe ,26.6,4948,CC,1/9/2014 20:06
1/9/2014,Katerina Cafe ,19.02,3492,CC,1/9/2014 20:08
1/9/2014,Katerina Cafe ,90.97,6691,CC,1/9/2014 20:09
1/9/2014,Hippokampos,70.68,1877,CC,1/9/2014 20:15
1/9/2014,General Grocer,285.34,4795,CC,1/9/2014 20:19
1/9/2014,Katerina Cafe ,91.14,9405,CC,1/9/2014 20:20
1/9/2014,Frydos Autosupply n' More,31.24,6901,CC,1/9/2014 20:20
1/9/2014,Albert's Fine Clothing,224.52,7117,CC,1/9/2014 20:21
1/9/2014,Frydos Autosupply n' More,120.65,1321,CC,1/9/2014 20:21
1/9/2014,Katerina Cafe ,29.82,8202,CC,1/9/2014 20:22
1/9/2014,Guy's Gyros,8.23,7889,CC,1/9/2014 20:23
1/9/2014,Guy's Gyros,18.26,1286,CC,1/9/2014 20:24
1/9/2014,Katerina Cafe ,53.78,5407,CC,1/9/2014 20:27
1/9/2014,Guy's Gyros,23.34,7253,CC,1/9/2014 20:29
1/9/2014,Katerina Cafe ,30.69,2418,CC,1/9/2014 20:38
1/9/2014,Guy's Gyros,8.23,5368,CC,1/9/2014 20:38
1/9/2014,Guy's Gyros,35.05,7384,CC,1/9/2014 20:39
1/9/2014,Hippokampos,9.13,2463,CC,1/9/2014 20:41
1/9/2014,Frydos Autosupply n' More,276.75,3853,CC,1/9/2014 20:45
1/9/2014,Hippokampos,24.96,6895,CC,1/9/2014 21:01
1/9/2014,Guy's Gyros,31.31,4434,CC,1/9/2014 21:09
1/9/2014,Hippokampos,23.66,8156,CC,1/9/2014 21:12
1/9/2014,Shoppers' Delight,258.43,2681,CC,1/9/2014 21:13
1/9/2014,Katerina Cafe ,8.57,1310,CC,1/9/2014 21:18
1/9/2014,Albert's Fine Clothing,229.98,8332,CC,1/9/2014 21:27
1/9/2014,Hippokampos,10.12,9635,CC,1/9/2014 21:38
1/10/2014,Hallowed Grounds,16.75,8129,CC,1/10/2014 7:34
1/10/2014,Brew've Been Served,15.85,6816,CC,1/10/2014 7:35
1/10/2014,Coffee Cameleon,8.51,7253,CC,1/10/2014 7:40
1/10/2014,Hallowed Grounds,12.03,1874,CC,1/10/2014 7:41
1/10/2014,Hallowed Grounds,8.34,9617,CC,1/10/2014 7:41
1/10/2014,Hallowed Grounds,11.49,1310,CC,1/10/2014 7:41
1/10/2014,Brew've Been Served,5.01,3484,CC,1/10/2014 7:45
1/10/2014,Hallowed Grounds,11.38,3492,CC,1/10/2014 7:45
1/10/2014,Hallowed Grounds,17.63,2681,CC,1/10/2014 7:46
1/10/2014,Brew've Been Served,44.88,4948,CC,1/10/2014 7:47
1/10/2014,Coffee Cameleon,11.54,5921,CC,1/10/2014 7:47
1/10/2014,Brew've Been Served,13.32,9405,CC,1/10/2014 7:48
1/10/2014,Hallowed Grounds,10.34,7889,CC,1/10/2014 7:49
1/10/2014,Brew've Been Served,89.93,9683,CC,1/10/2014 7:49
1/10/2014,Hallowed Grounds,10.76,7108,CC,1/10/2014 7:50
1/10/2014,Brew've Been Served,12.77,5407,CC,1/10/2014 7:51
1/10/2014,Brew've Been Served,83.44,7384,CC,1/10/2014 7:54
1/10/2014,Coffee Cameleon,9.69,2418,CC,1/10/2014 7:54
1/10/2014,Brew've Been Served,85.91,5368,CC,1/10/2014 7:55
1/10/2014,Brew've Been Served,97.25,4795,CC,1/10/2014 7:56
1/10/2014,Brew've Been Served,90.72,7354,CC,1/10/2014 7:56
1/10/2014,Abila Airport,4039.36,9614,CC,1/10/2014 7:59
1/10/2014,Brew've Been Served,5.89,1286,CC,1/10/2014 8:01
1/10/2014,Brew've Been Served,5.31,6901,CC,1/10/2014 8:01
1/10/2014,Hallowed Grounds,9.34,6691,CC,1/10/2014 8:06
1/10/2014,Brew've Been Served,14.45,3853,CC,1/10/2014 8:09
1/10/2014,Brew've Been Served,3.03,7819,CC,1/10/2014 8:09
1/10/2014,Coffee Cameleon,13.25,2142,CC,1/10/2014 8:11
1/10/2014,Brew've Been Served,8.47,8202,CC,1/10/2014 8:17
1/10/2014,Brew've Been Served,12.64,4434,CC,1/10/2014 8:17
1/10/2014,Brew've Been Served,14.36,8411,CC,1/10/2014 8:20
1/10/2014,Carlyle Chemical Inc.,227.81,9614,CC,1/10/2014 9:09
1/10/2014,Kronos Mart,203.91,7688,CC,1/10/2014 9:30
1/10/2014,Nationwide Refinery,1552.82,9735,CC,1/10/2014 10:00
1/10/2014,Nationwide Refinery,2302.73,9614,CC,1/10/2014 10:40
1/10/2014,Stewart and Sons Fabrication,4074.1,9735,CC,1/10/2014 11:49
1/10/2014,Bean There Done That,15.39,1415,CC,1/10/2014 12:00
1/10/2014,Bean There Done That,3.92,9635,CC,1/10/2014 12:00
1/10/2014,Brewed Awakenings,13.82,7688,CC,1/10/2014 12:00
1/10/2014,Jack's Magical Beans,15.69,6899,CC,1/10/2014 12:00
1/10/2014,Brewed Awakenings,6.17,2540,CC,1/10/2014 12:00
1/10/2014,Bean There Done That,13.41,1877,CC,1/10/2014 12:00
1/10/2014,Brewed Awakenings,13.9,8332,CC,1/10/2014 12:00
1/10/2014,Bean There Done That,18.67,1321,CC,1/10/2014 12:00
1/10/2014,Bean There Done That,9.3,6895,CC,1/10/2014 12:00
1/10/2014,Jack's Magical Beans,16.29,9241,CC,1/10/2014 12:00
1/10/2014,Jack's Magical Beans,5.46,8156,CC,1/10/2014 12:00
1/10/2014,Jack's Magical Beans,8.22,2463,CC,1/10/2014 12:00
1/10/2014,Stewart and Sons Fabrication,4195.49,9614,CC,1/10/2014 12:10
1/10/2014,Chostus Hotel,133.25,9683,CC,1/10/2014 13:08
1/10/2014,Chostus Hotel,197.41,2540,CC,1/10/2014 13:11
1/10/2014,Guy's Gyros,36.44,8156,CC,1/10/2014 13:12
1/10/2014,Ouzeri Elian,30.71,9551,CC,1/10/2014 13:16
1/10/2014,Hippokampos,79.26,4795,CC,1/10/2014 13:20
1/10/2014,Guy's Gyros,26.76,6816,CC,1/10/2014 13:25
1/10/2014,Guy's Gyros,15.93,7253,CC,1/10/2014 13:27
1/10/2014,Abila Zacharo,113.33,6899,CC,1/10/2014 13:29
1/10/2014,Katerina Cafe ,34.76,7688,CC,1/10/2014 13:30
1/10/2014,Kalami Kafenion,35.69,3484,CC,1/10/2014 13:30
1/10/2014,Gelatogalore,26.15,1415,CC,1/10/2014 13:35
1/10/2014,Ouzeri Elian,35.24,3853,CC,1/10/2014 13:35
1/10/2014,Kalami Kafenion,101.5,9241,CC,1/10/2014 13:35
1/10/2014,Abila Zacharo,36.73,1310,CC,1/10/2014 13:36
1/10/2014,Katerina Cafe ,25.36,7354,CC,1/10/2014 13:36
1/10/2014,Guy's Gyros,26.68,7384,CC,1/10/2014 13:38
1/10/2014,Katerina Cafe ,21.22,2418,CC,1/10/2014 13:38
1/10/2014,Hippokampos,32.01,2463,CC,1/10/2014 13:40
1/10/2014,Guy's Gyros,38.15,8411,CC,1/10/2014 13:44
1/10/2014,Ouzeri Elian,20.46,9405,CC,1/10/2014 13:44
1/10/2014,Kalami Kafenion,27.48,5407,CC,1/10/2014 13:45
1/10/2014,Abila Zacharo,31.34,2681,CC,1/10/2014 13:46
1/10/2014,Guy's Gyros,31.5,9635,CC,1/10/2014 13:47
1/10/2014,Katerina Cafe ,25.62,6895,CC,1/10/2014 13:47
1/10/2014,Katerina Cafe ,24.33,2142,CC,1/10/2014 13:47
1/10/2014,Ouzeri Elian,15.25,1877,CC,1/10/2014 13:50
1/10/2014,Guy's Gyros,31.05,1321,CC,1/10/2014 13:52
1/10/2014,Kalami Kafenion,24.3,4434,CC,1/10/2014 13:53
1/10/2014,Guy's Gyros,16.34,8129,CC,1/10/2014 13:57
1/10/2014,Ouzeri Elian,24.74,5368,CC,1/10/2014 13:57
1/10/2014,Hippokampos,39.89,6901,CC,1/10/2014 13:58
1/10/2014,Abila Zacharo,8.22,1874,CC,1/10/2014 13:59
1/10/2014,Abila Zacharo,16.12,3492,CC,1/10/2014 14:01
1/10/2014,Abila Zacharo,36.38,7819,CC,1/10/2014 14:03
1/10/2014,Hippokampos,11.61,7117,CC,1/10/2014 14:07
1/10/2014,Ouzeri Elian,30.93,9617,CC,1/10/2014 14:07
1/10/2014,Katerina Cafe ,77.62,7108,CC,1/10/2014 14:08
1/10/2014,Abila Zacharo,9.32,6691,CC,1/10/2014 14:09
1/10/2014,Gelatogalore,32.19,8202,CC,1/10/2014 14:11
1/10/2014,Hippokampos,10.16,4948,CC,1/10/2014 14:20
1/10/2014,Octavio's Office Supplies,139.72,4795,CC,1/10/2014 14:41
1/10/2014,Octavio's Office Supplies,64.51,7253,CC,1/10/2014 16:07
1/10/2014,Ouzeri Elian,19.92,6899,CC,1/10/2014 18:52
1/10/2014,Frydos Autosupply n' More,98.39,7889,CC,1/10/2014 18:57
1/10/2014,Guy's Gyros,23.61,6816,CC,1/10/2014 19:45
1/10/2014,Hippokampos,48.22,1415,CC,1/10/2014 19:46
1/10/2014,Katerina Cafe ,19.57,8129,CC,1/10/2014 19:50
1/10/2014,Guy's Gyros,27.78,4795,CC,1/10/2014 19:54
1/10/2014,Hippokampos,19.88,7117,CC,1/10/2014 19:56
1/10/2014,Katerina Cafe ,21.89,5921,CC,1/10/2014 19:56
1/10/2014,Frydos Autosupply n' More,43.65,8202,CC,1/10/2014 20:02
1/10/2014,Katerina Cafe ,15.76,9405,CC,1/10/2014 20:08
1/10/2014,Hippokampos,70.48,7688,CC,1/10/2014 20:09
