Date,Location,Price,CC.Loyalty
01/13/2014,Guy's Gyros,29.25,CC
01/13/2014,Gelatogalore,36.93,CC
01/13/2014,Abila Zacharo,11.99,CC
01/13/2014,Abila Zacharo,116.32,CC
01/13/2014,Ouzeri Elian,8.32,CC
01/13/2014,Katerina Cafe ,24.26,CC
01/13/2014,Hippokampos,91.97,CC
01/13/2014,Abila Zacharo,17.41,CC
01/13/2014,Guy's Gyros,21.03,CC
01/13/2014,Katerina Cafe ,29.55,CC
01/13/2014,Kalami Kafenion,20.33,CC
01/13/2014,Guy's Gyros,38.07,CC
01/13/2014,Gelatogalore,36.24,CC
01/13/2014,Gelatogalore,117.17,CC
01/13/2014,Hippokampos,25.09,CC
01/13/2014,Ouzeri Elian,29.75,CC
01/13/2014,Guy's Gyros,12.76,CC
01/13/2014,Hippokampos,26.96,CC
01/13/2014,Guy's Gyros,116.87,CC
01/13/2014,Abila Airport,2228.08,CC
01/13/2014,Frydos Autosupply n' More,10000,CC
01/13/2014,Shoppers' Delight,216.43,CC
01/13/2014,Ouzeri Elian,28.75,CC
01/13/2014,Frydos Autosupply n' More,188.57,CC
01/13/2014,Katerina Cafe ,89.83,CC
01/13/2014,Frydos Autosupply n' More,64.6,CC
01/13/2014,Katerina Cafe ,30.84,CC
01/13/2014,Guy's Gyros,22.34,CC
01/13/2014,Guy's Gyros,20.47,CC
01/13/2014,Guy's Gyros,36.89,CC
01/13/2014,Guy's Gyros,15.84,CC
01/13/2014,Katerina Cafe ,35.7,CC
01/13/2014,Katerina Cafe ,91.36,CC
01/13/2014,Albert's Fine Clothing,288,CC
01/13/2014,Hippokampos,29.22,CC
01/13/2014,Hippokampos,31.59,CC
01/13/2014,Albert's Fine Clothing,49.48,CC
01/13/2014,Guy's Gyros,88.57,CC
01/13/2014,Ouzeri Elian,21.83,CC
01/13/2014,Katerina Cafe ,93.57,CC
01/13/2014,Guy's Gyros,15.55,CC
01/13/2014,Shoppers' Delight,144.4,CC
01/13/2014,Katerina Cafe ,22.24,CC
01/13/2014,Katerina Cafe ,55.82,CC
01/13/2014,Guy's Gyros,37.5,CC
01/13/2014,Katerina Cafe ,27.59,CC
01/13/2014,Guy's Gyros,19.77,CC
01/13/2014,Frydos Autosupply n' More,202.05,CC
01/13/2014,Hippokampos,31.47,CC
01/13/2014,Hippokampos,32.29,CC
01/13/2014,Katerina Cafe ,33.11,CC
01/13/2014,Hippokampos,99.63,CC
01/14/2014,Brew've Been Served,14.67,CC
01/14/2014,Brew've Been Served,4.72,CC
01/14/2014,Hallowed Grounds,10.75,CC
01/14/2014,Brew've Been Served,7.31,CC
01/14/2014,Coffee Cameleon,9.8,CC
01/14/2014,Brew've Been Served,5.87,CC
01/14/2014,Hallowed Grounds,4.59,CC
01/14/2014,Hallowed Grounds,16.67,CC
01/14/2014,Brew've Been Served,14.04,CC
01/14/2014,Hallowed Grounds,13,CC
01/14/2014,Brew've Been Served,10.96,CC
01/14/2014,Brew've Been Served,16.53,CC
01/14/2014,Brew've Been Served,6.45,CC
01/14/2014,Coffee Cameleon,11.67,CC
01/14/2014,Coffee Cameleon,15.63,CC
01/14/2014,Brew've Been Served,9.53,CC
01/14/2014,Brew've Been Served,8.24,CC
01/14/2014,Brew've Been Served,3.66,CC
01/14/2014,Hallowed Grounds,19.99,CC
01/14/2014,Hallowed Grounds,50.21,CC
01/14/2014,Coffee Cameleon,7.84,CC
01/14/2014,Brew've Been Served,11.94,CC
01/14/2014,Brew've Been Served,3.21,CC
01/14/2014,Brew've Been Served,16.39,CC
01/14/2014,Hallowed Grounds,39.52,CC
01/14/2014,Hallowed Grounds,10.65,CC
01/14/2014,Brew've Been Served,11.53,CC
01/14/2014,Brew've Been Served,12.31,CC
01/14/2014,Hallowed Grounds,6.16,CC
01/14/2014,Kronos Mart,58.85,CC
01/14/2014,Carlyle Chemical Inc.,3630.57,CC
01/14/2014,Nationwide Refinery,965.72,CC
01/14/2014,Stewart and Sons Fabrication,600.19,CC
01/14/2014,Nationwide Refinery,570.95,CC
01/14/2014,Stewart and Sons Fabrication,278.52,CC
01/14/2014,Coffee Shack,3.63,CC
01/14/2014,Bean There Done That,7.28,CC
01/14/2014,Bean There Done That,19.37,CC
01/14/2014,Brewed Awakenings,17.14,CC
01/14/2014,Brewed Awakenings,8.3,CC
01/14/2014,Bean There Done That,14.56,CC
01/14/2014,Brewed Awakenings,11.35,CC
01/14/2014,Bean There Done That,67.82,CC
01/14/2014,Bean There Done That,5.9,CC
01/14/2014,Jack's Magical Beans,63.36,CC
01/14/2014,Jack's Magical Beans,95.7,CC
01/14/2014,Abila Airport,228.41,CC
01/14/2014,Nationwide Refinery,1341.01,CC
01/14/2014,Abila Airport,3379.21,CC
01/14/2014,Katerina Cafe ,29.12,CC
01/14/2014,Hippokampos,36.01,CC
01/14/2014,Chostus Hotel,109.54,CC
01/14/2014,Katerina Cafe ,34.45,CC
01/14/2014,Chostus Hotel,113.08,CC
01/14/2014,Katerina Cafe ,10.03,CC
01/14/2014,Kalami Kafenion,17.38,CC
01/14/2014,Kalami Kafenion,15.15,CC
01/14/2014,Hippokampos,23.69,CC
01/14/2014,Gelatogalore,27.26,CC
01/14/2014,Gelatogalore,32.82,CC
01/14/2014,Katerina Cafe ,20.95,CC
01/14/2014,Gelatogalore,39.17,CC
01/14/2014,Katerina Cafe ,29.1,CC
01/14/2014,Abila Zacharo,31.09,CC
01/14/2014,Abila Zacharo,15.26,CC
01/14/2014,Guy's Gyros,13.27,CC
01/14/2014,Hippokampos,19.07,CC
01/14/2014,Abila Zacharo,10.24,CC
01/14/2014,Abila Zacharo,8.41,CC
01/14/2014,Ouzeri Elian,107.32,CC
01/14/2014,Kalami Kafenion,33.13,CC
01/14/2014,Ouzeri Elian,79.58,CC
01/14/2014,Katerina Cafe ,75.46,CC
01/14/2014,Hippokampos,98.81,CC
01/14/2014,Kalami Kafenion,23.1,CC
01/14/2014,Katerina Cafe ,31.69,CC
01/14/2014,Guy's Gyros,16.35,CC
01/14/2014,Gelatogalore,70.98,CC
01/14/2014,Guy's Gyros,38.26,CC
01/14/2014,Kalami Kafenion,27.65,CC
01/14/2014,Kalami Kafenion,15.27,CC
01/14/2014,Ouzeri Elian,62.3,CC
01/14/2014,Ouzeri Elian,33.67,CC
01/14/2014,Gelatogalore,35.97,CC
01/14/2014,Hippokampos,17.18,CC
01/14/2014,Katerina Cafe ,33.54,CC
01/14/2014,Guy's Gyros,50.4,CC
01/14/2014,Ouzeri Elian,19.7,CC
01/14/2014,Gelatogalore,102.03,CC
01/14/2014,Abila Zacharo,24.87,CC
01/14/2014,Abila Scrapyard,4277.4,CC
01/14/2014,Hippokampos,16.73,CC
01/14/2014,Carlyle Chemical Inc.,854.88,CC
01/14/2014,Abila Airport,4918.39,CC
01/14/2014,Octavio's Office Supplies,131.73,CC
01/14/2014,Carlyle Chemical Inc.,3470.99,CC
01/14/2014,Nationwide Refinery,4429.76,CC
01/14/2014,Hippokampos,39.64,CC
01/14/2014,Guy's Gyros,94.26,CC
01/14/2014,Guy's Gyros,23.59,CC
01/14/2014,Albert's Fine Clothing,50.77,CC
01/14/2014,Katerina Cafe ,91.8,CC
01/14/2014,Katerina Cafe ,27.67,CC
01/14/2014,Guy's Gyros,18.11,CC
01/14/2014,Guy's Gyros,35.12,CC
01/14/2014,Katerina Cafe ,36.95,CC
01/14/2014,Guy's Gyros,12.96,CC
01/14/2014,Katerina Cafe ,31.94,CC
01/14/2014,Hippokampos,9.55,CC
01/14/2014,Guy's Gyros,10.85,CC
01/14/2014,Katerina Cafe ,12.65,CC
01/14/2014,Guy's Gyros,25.28,CC
01/14/2014,Ouzeri Elian,11.86,CC
01/14/2014,Frydos Autosupply n' More,42.72,CC
01/14/2014,Katerina Cafe ,11.89,CC
01/14/2014,Ouzeri Elian,24.06,CC
01/14/2014,Katerina Cafe ,46.61,CC
01/14/2014,Frydos Autosupply n' More,146.74,CC
01/14/2014,Ouzeri Elian,80.95,CC
01/14/2014,Hippokampos,43.56,CC
01/14/2014,Albert's Fine Clothing,228.72,CC
01/14/2014,Katerina Cafe ,25.4,CC
01/14/2014,Hippokampos,28.45,CC
01/14/2014,Katerina Cafe ,18.35,CC
01/14/2014,Roberts and Sons,223.81,CC
01/14/2014,Frydos Autosupply n' More,49.21,CC
01/14/2014,Hippokampos,22.13,CC
01/14/2014,Guy's Gyros,26.14,CC
01/15/2014,Hallowed Grounds,11.98,CC
01/15/2014,Brew've Been Served,3.71,CC
01/15/2014,Hallowed Grounds,5.28,CC
01/15/2014,Brew've Been Served,15.5,CC
01/15/2014,Hallowed Grounds,5.95,CC
01/15/2014,Brew've Been Served,19.87,CC
01/15/2014,Hallowed Grounds,12.17,CC
01/15/2014,Coffee Cameleon,19.93,CC
01/15/2014,Brew've Been Served,11.47,CC
01/15/2014,Brew've Been Served,6.58,CC
01/15/2014,Brew've Been Served,11.23,CC
01/15/2014,Brew've Been Served,19.24,CC
01/15/2014,Coffee Cameleon,14.47,CC
01/15/2014,Hallowed Grounds,78.69,CC
01/15/2014,Coffee Cameleon,5.49,CC
01/15/2014,Brew've Been Served,4.92,CC
01/15/2014,Brew've Been Served,3.14,CC
01/15/2014,Brew've Been Served,5.75,CC
01/15/2014,Brew've Been Served,14.06,CC
01/15/2014,Hallowed Grounds,14.33,CC
01/15/2014,Brew've Been Served,8.42,CC
01/15/2014,Hallowed Grounds,15.27,CC
01/15/2014,Brew've Been Served,49.7,CC
01/15/2014,Brew've Been Served,15.58,CC
01/15/2014,Coffee Cameleon,56.31,CC
01/15/2014,Brew've Been Served,12.39,CC
01/15/2014,Brew've Been Served,3.47,CC
01/15/2014,Hallowed Grounds,14.39,CC
01/15/2014,Brew've Been Served,18.58,CC
01/15/2014,Carlyle Chemical Inc.,3608.08,CC
01/15/2014,Nationwide Refinery,1903.77,CC
01/15/2014,Nationwide Refinery,1391.24,CC
01/15/2014,Stewart and Sons Fabrication,4545.38,CC
01/15/2014,Stewart and Sons Fabrication,4740.68,CC
01/15/2014,Nationwide Refinery,3004.98,CC
01/15/2014,Bean There Done That,5.34,CC
01/15/2014,Jack's Magical Beans,11.15,CC
01/15/2014,Brewed Awakenings,91.62,CC
01/15/2014,Bean There Done That,93.13,CC
01/15/2014,Brewed Awakenings,3.62,CC
01/15/2014,Bean There Done That,18.96,CC
01/15/2014,Bean There Done That,15.24,CC
01/15/2014,Jack's Magical Beans,5.3,CC
01/15/2014,Jack's Magical Beans,84.06,CC
01/15/2014,Jack's Magical Beans,19.54,CC
01/15/2014,Abila Airport,3152.41,CC
01/15/2014,Kalami Kafenion,22.39,CC
01/15/2014,Ouzeri Elian,8.93,CC
01/15/2014,Hippokampos,36.7,CC
01/15/2014,Hippokampos,118.89,CC
01/15/2014,Katerina Cafe ,24.15,CC
01/15/2014,Katerina Cafe ,88.56,CC
01/15/2014,Guy's Gyros,14.37,CC
01/15/2014,Abila Zacharo,31,CC
01/15/2014,Ouzeri Elian,12.9,CC
01/15/2014,Hippokampos,13,CC
01/15/2014,Abila Zacharo,23.51,CC
01/15/2014,Katerina Cafe ,55.6,CC
01/15/2014,Ouzeri Elian,36.47,CC
01/15/2014,Kalami Kafenion,26.17,CC
01/15/2014,Kalami Kafenion,37.15,CC
01/15/2014,Kalami Kafenion,38.5,CC
01/15/2014,Hippokampos,8.75,CC
01/15/2014,Gelatogalore,9.61,CC
01/15/2014,Ouzeri Elian,25.7,CC
01/15/2014,Hippokampos,82.61,CC
01/15/2014,Guy's Gyros,49.34,CC
01/15/2014,Hippokampos,32.4,CC
01/15/2014,Ouzeri Elian,22.86,CC
01/15/2014,Guy's Gyros,15.89,CC
01/15/2014,Abila Zacharo,88.83,CC
01/15/2014,Kalami Kafenion,47.86,CC
01/15/2014,Guy's Gyros,12.19,CC
01/15/2014,Gelatogalore,24.96,CC
01/15/2014,Guy's Gyros,16.58,CC
01/15/2014,Abila Zacharo,20.44,CC
01/15/2014,Ouzeri Elian,26.61,CC
01/15/2014,Gelatogalore,31.21,CC
01/15/2014,Gelatogalore,39.4,CC
01/15/2014,Abila Zacharo,33.8,CC
01/15/2014,Gelatogalore,42.36,CC
01/15/2014,Guy's Gyros,25.58,CC
01/15/2014,Katerina Cafe ,12.12,CC
01/15/2014,Hippokampos,118.23,CC
01/15/2014,Abila Zacharo,24.53,CC
01/15/2014,Abila Zacharo,46.82,CC
01/15/2014,Kronos Pipe and Irrigation,2564,CC
01/15/2014,Kalami Kafenion,28.82,CC
01/15/2014,Carlyle Chemical Inc.,1112.04,CC
01/15/2014,Maximum Iron and Steel,4788.22,CC
01/15/2014,Abila Airport,875.87,CC
01/15/2014,Carlyle Chemical Inc.,1392.73,CC
01/15/2014,Ouzeri Elian,28.86,CC
01/15/2014,Katerina Cafe ,39.23,CC
01/15/2014,Frydos Autosupply n' More,18.91,CC
01/15/2014,Guy's Gyros,98.04,CC
01/15/2014,Hippokampos,13.02,CC
01/15/2014,Guy's Gyros,31.04,CC
01/15/2014,General Grocer,126.2,CC
01/15/2014,Katerina Cafe ,25.08,CC
01/15/2014,Katerina Cafe ,29.84,CC
01/15/2014,Guy's Gyros,28.75,CC
01/15/2014,Frydos Autosupply n' More,235.27,CC
01/15/2014,Katerina Cafe ,11.45,CC
01/15/2014,Guy's Gyros,44.91,CC
01/15/2014,Guy's Gyros,36.35,CC
01/15/2014,Hippokampos,35.12,CC
01/15/2014,Shoppers' Delight,162,CC
01/15/2014,Hippokampos,11.8,CC
01/15/2014,Katerina Cafe ,29.33,CC
01/15/2014,Hippokampos,10.35,CC
01/15/2014,Katerina Cafe ,39.63,CC
01/15/2014,Hippokampos,16.37,CC
01/15/2014,Katerina Cafe ,61.61,CC
01/15/2014,Ouzeri Elian,23.18,CC
01/15/2014,Katerina Cafe ,29.66,CC
01/15/2014,Frydos Autosupply n' More,18.66,CC
01/15/2014,Albert's Fine Clothing,228.15,CC
01/15/2014,Frydos Autosupply n' More,276.88,CC
01/15/2014,Guy's Gyros,61.43,CC
01/15/2014,Katerina Cafe ,13.77,CC
01/15/2014,Guy's Gyros,27.01,CC
01/15/2014,Ouzeri Elian,8.57,CC
01/15/2014,Hippokampos,101.14,CC
01/15/2014,Katerina Cafe ,27.48,CC
01/15/2014,Hippokampos,37.16,CC
01/16/2014,Kronos Mart,298.83,CC
01/16/2014,Brew've Been Served,25.05,CC
01/16/2014,Brew've Been Served,8.18,CC
01/16/2014,Brew've Been Served,19.9,CC
01/16/2014,Coffee Cameleon,67.19,CC
01/16/2014,Hallowed Grounds,13.84,CC
01/16/2014,Hallowed Grounds,18.2,CC
01/16/2014,Hallowed Grounds,17.74,CC
01/16/2014,Hallowed Grounds,17.92,CC
01/16/2014,Brew've Been Served,7.31,CC
01/16/2014,Hallowed Grounds,44.98,CC
01/16/2014,Hallowed Grounds,9.6,CC
01/16/2014,Brew've Been Served,12.67,CC
01/16/2014,Brew've Been Served,4.7,CC
01/16/2014,Brew've Been Served,83.84,CC
01/16/2014,Hallowed Grounds,7.22,CC
01/16/2014,Brew've Been Served,12.83,CC
01/16/2014,Brew've Been Served,4.33,CC
01/16/2014,Brew've Been Served,5.82,CC
01/16/2014,Coffee Cameleon,63.14,CC
01/16/2014,Hallowed Grounds,72.61,CC
01/16/2014,Brew've Been Served,16.67,CC
01/16/2014,Hallowed Grounds,12.19,CC
01/16/2014,Hallowed Grounds,18.23,CC
01/16/2014,Brew've Been Served,90.33,CC
01/16/2014,Brew've Been Served,17.44,CC
01/16/2014,Hallowed Grounds,4.6,CC
01/16/2014,Brew've Been Served,16.9,CC
01/16/2014,Brew've Been Served,11.21,CC
01/16/2014,Abila Airport,1676.53,CC
01/16/2014,Carlyle Chemical Inc.,419.93,CC
01/16/2014,Nationwide Refinery,1494.44,CC
01/16/2014,Stewart and Sons Fabrication,940.3,CC
01/16/2014,Nationwide Refinery,4742.67,CC
01/16/2014,Stewart and Sons Fabrication,4543.31,CC
01/16/2014,Coffee Shack,10.48,CC
01/16/2014,Bean There Done That,19.82,CC
01/16/2014,Bean There Done That,12.33,CC
01/16/2014,Brewed Awakenings,17.91,CC
01/16/2014,Jack's Magical Beans,9.12,CC
01/16/2014,Brewed Awakenings,6.53,CC
01/16/2014,Bean There Done That,5.56,CC
01/16/2014,Brewed Awakenings,6.39,CC
01/16/2014,Bean There Done That,98.34,CC
01/16/2014,Bean There Done That,17.4,CC
01/16/2014,Jack's Magical Beans,14.86,CC
01/16/2014,Jack's Magical Beans,12.56,CC
01/16/2014,Jack's Magical Beans,6.95,CC
01/16/2014,Nationwide Refinery,2047.28,CC
01/16/2014,Abila Airport,3917.3,CC
01/16/2014,Katerina Cafe ,11.08,CC
01/16/2014,Katerina Cafe ,27.82,CC
01/16/2014,Hippokampos,17.66,CC
01/16/2014,Abila Zacharo,64.71,CC
01/16/2014,Abila Airport,3138.98,CC
01/16/2014,Hippokampos,26.15,CC
01/16/2014,Guy's Gyros,31.48,CC
01/16/2014,Katerina Cafe ,34.9,CC
01/16/2014,Hippokampos,36.17,CC
01/16/2014,Katerina Cafe ,34.02,CC
01/16/2014,Katerina Cafe ,39.74,CC
01/16/2014,Abila Zacharo,31.31,CC
01/16/2014,Guy's Gyros,10.27,CC
01/16/2014,Hippokampos,16.53,CC
01/16/2014,Hippokampos,10.38,CC
01/16/2014,Gelatogalore,12.33,CC
01/16/2014,Hippokampos,13.05,CC
01/16/2014,Hippokampos,31.14,CC
01/16/2014,Gelatogalore,22.19,CC
01/16/2014,Abila Zacharo,69.27,CC
01/16/2014,Guy's Gyros,29.7,CC
01/16/2014,Hippokampos,14.89,CC
01/16/2014,Katerina Cafe ,38.32,CC
01/16/2014,Guy's Gyros,13.48,CC
01/16/2014,Hippokampos,18.18,CC
01/16/2014,Ouzeri Elian,12.47,CC
01/16/2014,Kalami Kafenion,9.27,CC
01/16/2014,Ouzeri Elian,18.27,CC
01/16/2014,Abila Zacharo,36.02,CC
01/16/2014,Kalami Kafenion,91.38,CC
01/16/2014,Abila Zacharo,24.38,CC
01/16/2014,Gelatogalore,32.4,CC
01/16/2014,Hippokampos,29.93,CC
01/16/2014,Kalami Kafenion,11.83,CC
01/16/2014,Kalami Kafenion,8.86,CC
01/16/2014,Hippokampos,8.07,CC
01/16/2014,Hippokampos,30.02,CC
01/16/2014,Abila Zacharo,8.43,CC
01/16/2014,Ouzeri Elian,8.52,CC
01/16/2014,Ouzeri Elian,8.47,CC
01/16/2014,Guy's Gyros,32.8,CC
01/16/2014,Octavio's Office Supplies,131.01,CC
01/16/2014,Abila Scrapyard,1897.05,CC
01/16/2014,Gelatogalore,10.62,CC
01/16/2014,Carlyle Chemical Inc.,1814.24,CC
01/16/2014,Katerina Cafe ,93.68,CC
01/16/2014,Guy's Gyros,25.57,CC
01/16/2014,Guy's Gyros,8.31,CC
01/16/2014,Katerina Cafe ,10.93,CC
01/16/2014,Guy's Gyros,37.8,CC
01/16/2014,Frydos Autosupply n' More,53.37,CC
01/16/2014,Katerina Cafe ,34.34,CC
01/16/2014,Katerina Cafe ,69.3,CC
01/16/2014,Albert's Fine Clothing,283.38,CC
01/16/2014,Katerina Cafe ,18.79,CC
01/16/2014,Guy's Gyros,28.27,CC
01/16/2014,Hippokampos,29.13,CC
01/16/2014,Guy's Gyros,111.31,CC
01/16/2014,Guy's Gyros,25.78,CC
01/16/2014,Guy's Gyros,30.76,CC
01/16/2014,Katerina Cafe ,13.91,CC
01/16/2014,Ouzeri Elian,23.89,CC
01/16/2014,Albert's Fine Clothing,91.71,CC
01/16/2014,Katerina Cafe ,35.43,CC
01/16/2014,Roberts and Sons,155.76,CC
01/16/2014,Ouzeri Elian,22.65,CC
01/16/2014,Ouzeri Elian,9.91,CC
01/16/2014,Katerina Cafe ,30.84,CC
01/16/2014,Guy's Gyros,11.31,CC
01/16/2014,Katerina Cafe ,19.44,CC
01/16/2014,Katerina Cafe ,30.56,CC
01/16/2014,Hippokampos,114,CC
01/16/2014,Hippokampos,27.74,CC
01/16/2014,Shoppers' Delight,160.69,CC
01/16/2014,Shoppers' Delight,16.84,CC
01/16/2014,Katerina Cafe ,34.58,CC
01/16/2014,Roberts and Sons,240.66,CC
01/16/2014,Frydos Autosupply n' More,130.01,CC
01/16/2014,Hippokampos,12.47,CC
01/16/2014,Hippokampos,20.84,CC
01/16/2014,Ouzeri Elian,29.99,CC
01/17/2014,Brew've Been Served,52.56,CC
01/17/2014,Hallowed Grounds,3.25,CC
01/17/2014,Hallowed Grounds,14.58,CC
01/17/2014,Brew've Been Served,11.69,CC
01/17/2014,Coffee Cameleon,10.27,CC
01/17/2014,Hallowed Grounds,15.98,CC
01/17/2014,Hallowed Grounds,10.52,CC
01/17/2014,Brew've Been Served,8.07,CC
01/17/2014,Coffee Cameleon,6.81,CC
01/17/2014,Hallowed Grounds,18.6,CC
01/17/2014,Coffee Cameleon,9.16,CC
01/17/2014,Hallowed Grounds,9.72,CC
01/17/2014,Brew've Been Served,10.52,CC
01/17/2014,Hallowed Grounds,5.52,CC
01/17/2014,Brew've Been Served,19.39,CC
01/17/2014,Brew've Been Served,13.66,CC
01/17/2014,Hallowed Grounds,38.22,CC
01/17/2014,Hallowed Grounds,9.4,CC
01/17/2014,Brew've Been Served,16.62,CC
01/17/2014,Coffee Cameleon,7.49,CC
01/17/2014,Kronos Mart,286.24,CC
01/17/2014,Brew've Been Served,9.3,CC
01/17/2014,Brew've Been Served,18.15,CC
01/17/2014,Hallowed Grounds,6.39,CC
01/17/2014,Coffee Cameleon,14.99,CC
01/17/2014,Brew've Been Served,3.09,CC
01/17/2014,Brew've Been Served,5.29,CC
01/17/2014,Brew've Been Served,14.58,CC
01/17/2014,Brew've Been Served,15.46,CC
01/17/2014,Brew've Been Served,51.04,CC
01/17/2014,Stewart and Sons Fabrication,1753.17,CC
01/17/2014,Coffee Shack,19.16,CC
01/17/2014,Bean There Done That,19.67,CC
01/17/2014,Bean There Done That,8.21,CC
01/17/2014,Brewed Awakenings,8.16,CC
01/17/2014,Jack's Magical Beans,7.57,CC
01/17/2014,Brewed Awakenings,88.69,CC
01/17/2014,Bean There Done That,19.56,CC
01/17/2014,Brewed Awakenings,6,CC
01/17/2014,Bean There Done That,18.72,CC
01/17/2014,Bean There Done That,5.77,CC
01/17/2014,Jack's Magical Beans,19.11,CC
01/17/2014,Abila Zacharo,68.78,CC
01/17/2014,Kalami Kafenion,140.78,CC
01/17/2014,Hippokampos,38.21,CC
01/17/2014,Gelatogalore,15.84,CC
01/17/2014,Guy's Gyros,8.64,CC
01/17/2014,Guy's Gyros,22.18,CC
01/17/2014,Hippokampos,14.57,CC
01/17/2014,Abila Zacharo,15.95,CC
01/17/2014,Hippokampos,15.77,CC
01/17/2014,Gelatogalore,23.23,CC
01/17/2014,Kalami Kafenion,105.32,CC
01/17/2014,Ouzeri Elian,14.01,CC
01/17/2014,Guy's Gyros,39.14,CC
01/17/2014,Hippokampos,52.31,CC
01/17/2014,Kalami Kafenion,39.43,CC
01/17/2014,Kalami Kafenion,27.7,CC
01/17/2014,Gelatogalore,37.3,CC
01/17/2014,Abila Zacharo,14.51,CC
01/17/2014,Katerina Cafe ,21.01,CC
01/17/2014,Abila Zacharo,79.67,CC
01/17/2014,Gelatogalore,18.1,CC
01/17/2014,Katerina Cafe ,13.11,CC
01/17/2014,Chostus Hotel,114.22,CC
01/17/2014,Kalami Kafenion,20.02,CC
01/17/2014,Gelatogalore,34.59,CC
01/17/2014,Hippokampos,108.35,CC
01/17/2014,Kalami Kafenion,24.21,CC
01/17/2014,Katerina Cafe ,35.52,CC
01/17/2014,Chostus Hotel,159.62,CC
01/17/2014,Guy's Gyros,32.31,CC
01/17/2014,Gelatogalore,21.62,CC
01/17/2014,Hippokampos,21.81,CC
01/17/2014,Kalami Kafenion,27.73,CC
01/17/2014,Guy's Gyros,15.12,CC
01/17/2014,Guy's Gyros,21.1,CC
01/17/2014,Abila Zacharo,51.95,CC
01/17/2014,Katerina Cafe ,70.72,CC
01/17/2014,Ouzeri Elian,26.1,CC
01/17/2014,Katerina Cafe ,22.18,CC
01/17/2014,Guy's Gyros,19.68,CC
01/17/2014,Hippokampos,19.76,CC
01/17/2014,Ouzeri Elian,38.6,CC
01/17/2014,Albert's Fine Clothing,1239.41,CC
01/17/2014,Guy's Gyros,16.83,CC
01/17/2014,Guy's Gyros,35.1,CC
01/17/2014,Katerina Cafe ,34.93,CC
01/17/2014,Frydos Autosupply n' More,124.52,CC
01/17/2014,Hippokampos,8.92,CC
01/17/2014,Shoppers' Delight,155.01,CC
01/17/2014,Katerina Cafe ,21.22,CC
01/17/2014,Ouzeri Elian,70.21,CC
01/17/2014,Guy's Gyros,37.55,CC
01/17/2014,Katerina Cafe ,36.12,CC
01/17/2014,Katerina Cafe ,19.09,CC
01/17/2014,Guy's Gyros,8.31,CC
01/17/2014,Shoppers' Delight,289.33,CC
01/17/2014,Guy's Gyros,8.54,CC
01/17/2014,Katerina Cafe ,72.13,CC
01/17/2014,Ouzeri Elian,35.81,CC
01/17/2014,Ouzeri Elian,26.4,CC
01/17/2014,General Grocer,98.03,CC
01/17/2014,Frydos Autosupply n' More,260.08,CC
01/17/2014,Hippokampos,11.93,CC
01/17/2014,Katerina Cafe ,38.21,CC
01/17/2014,Guy's Gyros,29.71,CC
01/17/2014,Katerina Cafe ,33.73,CC
01/17/2014,Katerina Cafe ,27.49,CC
01/17/2014,Guy's Gyros,55.4,CC
01/17/2014,Frydos Autosupply n' More,67.29,CC
01/17/2014,Hippokampos,38.19,CC
01/17/2014,Hippokampos,12.86,CC
01/18/2014,Chostus Hotel,600,CC
01/18/2014,Abila Zacharo,111.93,CC
01/18/2014,Abila Zacharo,25.59,CC
01/18/2014,Katerina Cafe ,34.54,CC
01/18/2014,Ouzeri Elian,33.57,CC
01/18/2014,Kalami Kafenion,30.12,CC
01/18/2014,Hippokampos,100.11,CC
01/18/2014,Abila Zacharo,18.45,CC
01/18/2014,Guy's Gyros,55.21,CC
01/18/2014,Guy's Gyros,27.4,CC
01/18/2014,Kalami Kafenion,38.91,CC
01/18/2014,Abila Zacharo,16.59,CC
01/18/2014,Katerina Cafe ,19.3,CC
01/18/2014,Ouzeri Elian,25.75,CC
01/18/2014,Kalami Kafenion,24.14,CC
01/18/2014,Gelatogalore,84.38,CC
01/18/2014,Katerina Cafe ,37.26,CC
01/18/2014,Kalami Kafenion,42.73,CC
01/18/2014,Katerina Cafe ,96.36,CC
01/18/2014,Guy's Gyros,47.89,CC
01/18/2014,Katerina Cafe ,24.14,CC
01/18/2014,Kalami Kafenion,53.36,CC
01/18/2014,Ahaggo Museum,55.55,CC
01/18/2014,Ahaggo Museum,120.2,CC
01/18/2014,Albert's Fine Clothing,35.66,CC
01/18/2014,Frydos Autosupply n' More,103.41,CC
01/18/2014,General Grocer,477.6,CC
01/18/2014,Frydos Autosupply n' More,361.54,CC
01/18/2014,Shoppers' Delight,258.33,CC
01/18/2014,Roberts and Sons,62.47,CC
01/18/2014,Frydos Autosupply n' More,103.55,CC
01/18/2014,Frydos Autosupply n' More,120.67,CC
01/18/2014,Albert's Fine Clothing,189.52,CC
01/18/2014,Frank's Fuel,52.66,CC
01/18/2014,Frydos Autosupply n' More,234.53,CC
01/18/2014,Albert's Fine Clothing,226.49,CC
01/18/2014,Guy's Gyros,39.68,CC
01/18/2014,Katerina Cafe ,21.63,CC
01/18/2014,Roberts and Sons,266.69,CC
01/18/2014,Ouzeri Elian,57.63,CC
01/18/2014,Hippokampos,21.34,CC
01/18/2014,Guy's Gyros,28.07,CC
01/18/2014,Ouzeri Elian,61.56,CC
01/18/2014,Katerina Cafe ,8.14,CC
01/18/2014,Katerina Cafe ,22.74,CC
01/18/2014,Katerina Cafe ,33.41,CC
